code_id,code_snippet,code_length,num_functions,num_classes,num_variables,num_comments,comment_density,num_imports,use_of_recursion,use_of_lambda,num_loops,complexity_score,execution_time,ai_generated
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.23,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.2,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.38,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.24,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.26,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.65,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.38,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.54,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.18,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.28,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.4,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.71,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.65,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.49,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.17,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.72,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.03,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.24,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.45,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.82,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.36,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.82,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.19,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.88,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.74,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.65,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.64,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.63,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.89,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.09,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.41,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.06,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.29,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.65,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.56,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.65,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.1,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.73,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.85,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.7,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.8,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.66,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.58,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.46,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.53,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.76,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.43,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.06,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.31,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.73,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.85,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.03,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.94,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.01,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.97,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.3,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.3,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.55,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.04,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.35,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.95,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.27,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.66,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.48,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.32,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.19,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.37,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.65,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.55,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.17,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.81,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.56,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.26,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.99,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.7,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.67,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.55,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.97,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.35,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.09,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.56,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.41,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.79,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.51,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.78,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.82,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.57,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.85,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.84,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.31,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.96,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.1,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.41,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.67,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.98,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.79,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.68,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.98,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.22,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.51,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.99,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.48,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.34,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.63,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.24,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.91,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.47,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.6,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.76,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.82,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.59,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.25,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.78,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,2.85,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.45,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.64,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.43,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.04,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.87,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.41,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,0.85,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.61,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.38,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.64,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.97,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.63,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.34,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,3.78,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.3,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.35,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.29,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.0,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.18,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.72,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.39,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,3.78,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.41,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.75,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.41,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.65,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.69,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.55,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.53,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.58,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,5.7,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.83,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,4.59,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.3,0
